Energy,CalcType,AtomIndex,DChargeRHigh,DChargeRLow,DChargeRCenter,PChargeRHigh,PChargeRLow,PChargeRCenter,DMagP,PMagP
-422.9139386,Chi0NS-NS,3,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,4,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,5,2.528,-,-,1.035,-,-,0,0
-422.9139386,Chi0NS-NS,6,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,7,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,8,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,9,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,10,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,11,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,12,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,13,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,14,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,15,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,16,2.529,-,-,1.036,-,-,0,0
-422.9139386,Chi0NS-NS,17,0,-,-,3.459,-,-,0,0
-422.9139386,Chi0NS-NS,18,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,19,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,20,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,21,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,22,0,-,-,3.459,-,-,0,0
-422.9139386,Chi0NS-NS,23,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,24,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,25,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,26,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,27,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,28,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,29,0,-,-,3.461,-,-,0,0
-422.9139386,Chi0NS-NS,30,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,31,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,32,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,33,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,34,0,-,-,3.459,-,-,0,0
-422.9139386,Chi0NS-NS,35,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,36,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,37,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,38,0,-,-,3.459,-,-,0,0
-422.9139386,Chi0NS-NS,39,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,40,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,41,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,42,0,-,-,3.461,-,-,0,0
-422.9139386,Chi0NS-NS,43,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,44,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,45,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,46,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,47,0,-,-,3.464,-,-,0,0
-422.9139386,Chi0NS-NS,48,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,1,2.548,-,-,1.031,-,-,0,0
-408.209164,ChiNS-S,2,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,3,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,4,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,5,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,6,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,7,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,8,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,9,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,10,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,11,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,12,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,13,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,14,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,15,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,16,2.529,-,-,1.036,-,-,0,0
-408.209164,ChiNS-S,17,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,18,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,19,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,20,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,21,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,22,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,23,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,24,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,25,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,26,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,27,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,28,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,29,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,30,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,31,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,32,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,33,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,34,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,35,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,36,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,37,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,38,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,39,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,40,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,41,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,42,0,-,-,3.463,-,-,0,0
-408.209164,ChiNS-S,43,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,44,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,45,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,46,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,47,0,-,-,3.464,-,-,0,0
-408.209164,ChiNS-S,48,0,-,-,3.464,-,-,0,0
-408.209164,Chi0NS-S,1,2.592,-,-,1.037,-,-,-0.159,-0.024
-408.209164,Chi0NS-S,2,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,3,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,4,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,5,2.545,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,6,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,7,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,8,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,9,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,10,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,11,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,12,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,13,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,14,2.546,-,-,1.036,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,15,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,16,2.546,-,-,1.037,-,-,-0.154,-0.024
-408.209164,Chi0NS-S,17,0,-,-,3.451,-,-,0,0.094
-408.209164,Chi0NS-S,18,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,19,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,20,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,21,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,22,0,-,-,3.451,-,-,0,0.094
-408.209164,Chi0NS-S,23,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,24,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,25,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,26,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,27,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,28,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,29,0,-,-,3.453,-,-,0,0.093
-408.209164,Chi0NS-S,30,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,31,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,32,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,33,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,34,0,-,-,3.451,-,-,0,0.094
-408.209164,Chi0NS-S,35,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,36,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,37,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,38,0,-,-,3.451,-,-,0,0.094
-408.209164,Chi0NS-S,39,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,40,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,41,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,42,0,-,-,3.453,-,-,0,0.093
-408.209164,Chi0NS-S,43,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,44,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,45,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,46,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,47,0,-,-,3.456,-,-,0,0.093
-408.209164,Chi0NS-S,48,0,-,-,3.456,-,-,0,0.093
-422.6532855,ChiS-NS,1,2.557,2.501,2.529,1.029,1.043,1.036,0,0
-422.6532855,ChiS-NS,2,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,3,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,4,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,5,2.529,2.529,2.529,1.035,1.036,1.036,0,0
-422.6532855,ChiS-NS,6,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,7,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,8,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,9,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,10,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,11,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,12,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,13,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,14,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,15,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,16,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,ChiS-NS,17,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,18,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,19,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,20,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,21,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,22,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,23,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,24,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,25,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,26,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,27,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,28,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,29,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,30,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,31,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,32,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,33,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,34,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,35,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,36,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,37,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,38,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,39,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,40,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,41,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,42,0,0,0,3.463,3.465,3.464,0,0
-422.6532855,ChiS-NS,43,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,44,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,45,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,46,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,47,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,ChiS-NS,48,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,1,2.597,2.464,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,2,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,3,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,4,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,5,2.527,2.53,2.529,1.035,1.037,1.036,0,0
-422.6532855,Chi0S-NS,6,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,7,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,8,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,9,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,10,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,11,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,12,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,13,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,14,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,15,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,16,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.6532855,Chi0S-NS,17,0,0,0,3.457,3.471,3.464,0,0
-422.6532855,Chi0S-NS,18,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,19,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,20,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,21,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,22,0,0,0,3.457,3.471,3.464,0,0
-422.6532855,Chi0S-NS,23,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,24,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,25,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,26,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,27,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,28,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,29,0,0,0,3.459,3.468,3.464,0,0
-422.6532855,Chi0S-NS,30,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,31,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,32,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,33,0,0,0,3.463,3.464,3.464,0,0
-422.6532855,Chi0S-NS,34,0,0,0,3.457,3.471,3.464,0,0
-422.6532855,Chi0S-NS,35,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,36,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,37,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,38,0,0,0,3.457,3.471,3.464,0,0
-422.6532855,Chi0S-NS,39,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,40,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,41,0,0,0,3.463,3.464,3.464,0,0
-422.6532855,Chi0S-NS,42,0,0,0,3.459,3.468,3.464,0,0
-422.6532855,Chi0S-NS,43,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,44,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,45,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,46,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,47,0,0,0,3.464,3.464,3.464,0,0
-422.6532855,Chi0S-NS,48,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,1,2.557,2.501,2.529,1.029,1.043,1.036,0,0
-422.9126435,ChiS-S,2,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,3,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,4,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,5,2.529,2.529,2.529,1.035,1.036,1.036,0,0
-422.9126435,ChiS-S,6,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,7,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,8,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,9,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,10,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,11,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,12,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,13,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,14,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,15,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,16,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,ChiS-S,17,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,18,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,19,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,20,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,21,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,22,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,23,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,24,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,25,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,26,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,27,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,28,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,29,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,30,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,31,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,32,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,33,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,34,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,35,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,36,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,37,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,38,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,39,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,40,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,41,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,42,0,0,0,3.463,3.465,3.464,0,0
-422.9126435,ChiS-S,43,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,44,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,45,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,46,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,47,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,ChiS-S,48,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,1,2.597,2.464,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,2,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,3,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,4,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,5,2.527,2.53,2.529,1.035,1.037,1.036,0,0
-422.9126435,Chi0S-S,6,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,7,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,8,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,9,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,10,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,11,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,12,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,13,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,14,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,15,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,16,2.529,2.529,2.529,1.036,1.036,1.036,0,0
-422.9126435,Chi0S-S,17,0,0,0,3.457,3.471,3.464,0,0
-422.9126435,Chi0S-S,18,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,19,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,20,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,21,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,22,0,0,0,3.457,3.471,3.464,0,0
-422.9126435,Chi0S-S,23,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,24,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,25,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,26,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,27,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,28,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,29,0,0,0,3.459,3.468,3.464,0,0
-422.9126435,Chi0S-S,30,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,31,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,32,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,33,0,0,0,3.463,3.464,3.464,0,0
-422.9126435,Chi0S-S,34,0,0,0,3.457,3.471,3.464,0,0
-422.9126435,Chi0S-S,35,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,36,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,37,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,38,0,0,0,3.457,3.471,3.464,0,0
-422.9126435,Chi0S-S,39,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,40,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,41,0,0,0,3.463,3.464,3.464,0,0
-422.9126435,Chi0S-S,42,0,0,0,3.459,3.468,3.464,0,0
-422.9126435,Chi0S-S,43,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,44,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,45,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,46,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,47,0,0,0,3.464,3.464,3.464,0,0
-422.9126435,Chi0S-S,48,0,0,0,3.464,3.464,3.464,0,0
-422.6211529,Chi,1,2.531,2.475,2.503,1.011,1.025,1.018,0,0
-422.6211529,Chi,2,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,3,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,4,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,5,2.503,2.503,2.503,1.017,1.018,1.018,0,0
-422.6211529,Chi,6,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,7,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,8,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,9,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,10,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,11,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,12,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,13,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,14,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,15,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,16,2.503,2.503,2.503,1.018,1.018,1.018,0,0
-422.6211529,Chi,17,0,0,0,3.459,3.458,3.46,0,0
-422.6211529,Chi,18,0,0,0,3.459,3.459,3.459,0,0
-422.6211529,Chi,19,0,0,0,3.459,3.459,3.459,0,0
